ID;Case ID;CHAMBER;YEAR;NAME;Area;Outcome;Econ_Ideology_Median;Econ_Ideology_Rapporteur;Legal_Expertise_Median;Legal_Expertise_Rapporteur;Europhilia_Median;Europhilia_rapporteur;Rapporteur_Name;Ease_Doing_Business;Legal_Practice;Gov_Left_Right;Gov_Europhilia;Legal_Tradition;Country
127;tj-210/02;1;2006; british aggregates association v commission of the european communities;1;plaintiff;4.833333333;4.566239316;6.866666667;7.101098901;6.666666667;7.769230769;Meij (NL);73.8;no;9.96528866;2.532268041;civil_law;netherlands
156;tj-210/01;2;2005;general electric company v commission of the european communities;0;plaintiff;4.566239316;3.318390805;6.866666667;7.859770115;6.888888889;6.2;Forwood (UK);83.76;yes;-8.072;3.012;common_law;UK
511;tj-21/06;7;2009;federal republic of germany v commission of the european communities;1;plaintiff;4.787878788;4.787878788;6.668181818;6.668181818;6.2;8.454545455;Moavero Milanesi (IT);66.5;yes;-18.68;0.483;civil_law;italy
226;tj-21/05;8;2010; chalkor ae epexergasias metallon v european commission;0;commission;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
308;tj-209/11;3;2010;MB System GmbH & Co. KG;1;plaintiff;5.888888889;5.888888889;5.8;5.8;8;8;Czúcz (HU);67.4;no;12.90320202;0.117777778;socialist;hungary
152;tj-209/01;2;2005;honeywell inc;0;plaintiff;4.566239316;3.318390805;6.866666667;7.859770115;6.888888889;6.2;Forwood (UK);83.76;yes;-8.072;3.012;common_law;UK
220;tj-208/13;2;2016;portugal telecom sa v european commission;0;commission;4.88112746;4.881127451;7.3;6.577941176;6.5;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
368;tj-208/08, 209;8;2011; gosselin group nv (t-208/08) and stichting administratiekantoor portielje (t-209/08) v european commission;0;commission;5.166666667;5.166666667;7.386363636;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
344;tj-208/06;3;2011; quinn barlo quinn plastics nv and quinn plastics gmbh v european commission;0;commission;5.888888889;6.333333333;5.8;4.7;8;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
139;tj-208/01;4;2003; volkswagen ag v commission of the european communities;0;commission;4.967948718;5.185185185;6.711111111;6.711111111;7.142857143;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
310;tj-206/06;4;2011;total sa and elf aquitaine sa v european commission;0;plaintiff;5.888888889;6.333333333;5.8;4.7;6.75;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
106;tj-204/97, 270;5;2000; epac - empresa para a agroalimentação e sa v commission of the european communities;1;plaintiff;4.833333333;4.909090909;6.866666667;6.072727273;6.888888889;6.727272727;Lindh (SW);82.1;no;23.786;3.398;civil_law;sweden
392;tj-204/08, 212;8;2011; team relocations nv (t-204/08) and amertranseuro international holdings trans euro ltd and team relocations ltd (t-212/08) v european commission;0;plaintiff;5.166666667;5.166666667;7.386363636;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
40;tj-204/03;1;2006; haladjian frères sa v commission of the european communities;0;plaintiff;4.155555556;4.155555556;7.933333333;7.006666667;7.466666667;7.466666667;García-Valdecasas y Fernández (ES);69.22;yes;11.648;5.064;civil_law;spain
365;tj-201/11;3;2014;Si.mobil v Commission;0;plaintiff;5.166666667;5.5;6.172527473;4.7;6.2;5;Bieliunas (LT);74.22;no;11.67733333;1.324689655;socialist;lithuania
132;tj-200/04;2;2005; regione autonoma della sardegna v commission of the european communities;1;plaintiff;4.833333333;4.833333333;6.866666667;6.866666667;6.666666667;6.666666667;Pirrung  (DE);79.34;no;-23.34488856;5.073516129;civil_law;germany
230;tj-20/05;8;2010; outokumpu oyj and luvata oy v european commission;0;plaintiff;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
165;tj-20/03;5;2008; kahla/thüringen porzellan gmbh v commission of the european communities;1;plaintiff;5.185185185;5.166666667;5.871794872;4.85;6.538461538;6;Šváby (SK);70.72;no;-8.803269231;6.080423077;socialist;slovakia
247;tj-2/03;1;2005;verein für konsumenteninformation v commission of the european communities;0;commission;4.88112746;3.521984551;7.182512825;8.187878788;7.823529412;7.764705882;Vesterdorf (DK);83.96;no;-29.17268657;3.626268657;civil_law;denmark
396;tj-199/08;8;2011; ziegler sa v european commission;0;plaintiff;5.166666667;5.778787879;7.386363636;7.386363636;6.928571429;6.363636364;Dittrich (DE);79.34;no;-11.85245089;0.954897321;civil_law;germany
131;tj-198/03;2;2006;bank austria creditanstalt ag v commission of the european communities;0;plaintiff;4.833333333;4.833333333;6.866666667;6.866666667;6.666666667;6.666666667;Pirrung  (DE);79.34;no;-23.34488856;5.073516129;civil_law;germany
261;tj-198/01;5;2004; technische glaswerke ilmenau gmbh v commission of the european communities;1;plaintiff;4.88112746;4.909090909;6.727272727;6.072727273;7.466666667;6.727272727;Lindh (SW);82.1;no;23.786;3.398;civil_law;sweden
550;tj-197/06;6;2011; fmc corp;0;plaintiff;5.778787879;6.444444444;7.386363636;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
587;tj-196/06;6;2011; edison spa v european commission;0;commission;5.75;6.444444444;6.6;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
463;tj-196/04;8;2008; ryanair ltd v commission of the european communities;1;commission;5.166666667;3.021604938;6.577941176;8.205962556;6.928571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
485;tj-196/02;4;2007; mtu friedrichshafen gmbh v commission of the european communities;1;commission;5.611111111;4.787878788;6.542857143;6.668181818;7.428571429;8.454545455;Moavero Milanesi (IT);66.5;yes;-18.68;0.483;civil_law;italy
545;tj-195/06;6;2011; solvay solexis spa v european commission;0;plaintiff;5.778787879;6.444444444;7.386363636;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
530;tj-194/13;4;2017;united parcel inc;0;commission;5;6.333333333;5.9;4.7;6.75;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
535;tj-194/06;6;2011; snia spa v european commission;0;plaintiff;5.778787879;6.444444444;7.386363636;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
184;tj-193/06;5;2010; télévision française 1 sa (tf1) v european commission;1;plaintiff;5.185185185;6.166666667;6.2;3.8;8.25;9.5;Ciuca (RO);66.88;no;-4.406567164;3.064328358;socialist;romania
194;tj-193/02;4;2005; laurent piau v commission of the european communities;0;plaintiff;5.185185185;6.404761905;6.571428571;6.542857143;6.888888889;5.857142857;Legal  (FR);70.68;no;15.90978351;9.720350515;civil_law;france
307;tj-192/07;1;2012; comité de défense de la viticulture charentaise v european commission;0;plaintiff;4.833333333;4.833333333;6.875;3;7.25;7.25;Cremona (MT);62.8;yes;18.105;2.876;civil_law;malta
536;tj-192/06;6;2011; caffaro srl v european commission;0;plaintiff;5.778787879;6.444444444;7.386363636;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
538;tj-191/06;6;2011; fmc sa v european commission;0;plaintiff;5.778787879;6.444444444;7.386363636;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
102;tj-190/95, 45/96;1;1999; société de distribution de mécaniques et d'automobiles (sodima) v commission of the european communities;0;plaintiff;4.833333333;4.833333333;6.866666667;6.866666667;6.888888889;6.666666667;Pirrung  (DE);79.34;no;-23.34488856;5.073516129;civil_law;germany
272;tj-190/07;NA;2010; kek diavlos v european commission;0;plaintiff;5.848484848;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
581;tj-190/06;6;2011; total sa and elf aquitaine sa v european commission;0;plaintiff;5.75;6.444444444;6.6;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
146;tj-190/00;5;2003; regione siciliana v commission of the european communities;1;plaintiff;4.566239316;4.155555556;7.119891989;7.006666667;7.466666667;7.466666667;García-Valdecasas y Fernández (ES);69.22;yes;11.648;5.064;civil_law;spain
300;tj-19/07;3;2010; systran sa and systran luxembourg sa v european commission;0;commission;4.833333333;5.178571429;6.875;6.875;7.25;6;Frimodt Nielsen (DK);83.96;no;-0.735828571;0.293914286;civil_law;denmark
297;tj-19/06;3;2011; mindo srl v european commission;0;plaintiff;4.833333333;4.833333333;6.875;3;7.25;7.25;Cremona (MT);62.8;yes;18.105;2.876;civil_law;malta
229;tj-19/05;8;2010; boliden outokumpu copper fabrication ab and outokumpu copper bcz sa v european commission;0;plaintiff;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
100;tj-189/95, 39/96, 123;1;1999; service pour le groupement d'acquisitions (sga) v commission of the european communities;0;plaintiff;4.833333333;4.833333333;6.866666667;6.866666667;6.888888889;6.666666667;Pirrung  (DE);79.34;no;-23.34488856;5.073516129;civil_law;germany
525;tj-189/10;4;2015;gea group ag v european commission;0;commission;5;6.333333333;5.9;4.7;6.75;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
380;tj-189/08;8;2010; forum 187 asbl v european commission;1;plaintiff;5.166666667;5.166666667;6.577941176;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
590;tj-189/06;6;2011; arkema france sa v european commission;0;plaintiff;5.75;6.444444444;6.6;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
462;tj-189/03;8;2009; asm brescia spa v commission of the european communities;1;plaintiff;5.166666667;3.021604938;6.577941176;8.205962556;6.928571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
12;tj-187/99;5;2001; agrana zucker und stärke ag v commission of the european communities;1;plaintiff;4.155555556;4.909090909;7.666666667;6.072727273;6.888888889;6.727272727;Lindh (SW);82.1;no;23.786;3.398;civil_law;sweden
540;tj-186/06;6;2011; solvay sa v european commission;0;commission;5.778787879;6.444444444;7.386363636;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
580;tj-185/06;6;2011; l’air société anonyme pour l’étude et l’exploitation des procédés georges claude v european commission;0;commission;5.75;6.444444444;6.6;4.533333333;6.363636364;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
422;tj-182/10;4;2013; associazione italiana delle società concessionarie per la costruzione e l’esercizio di autostrade e trafori stradali (aiscat) v european commission;1;plaintiff;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
250;tj-18/05;8;2010; imi imi kynoch ltd and yorkshire copper tube v european commission;0;commission;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
238;tj-18/03;8;2009; cd-contact data gmbh v commission of the european communities;0;commission;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
627;tj-177/10;8;2014;alcoa trasformazioni srl v european commission;1;plaintiff;5.166666667;4.555555556;6.583333333;6.583333333;7.75;5.666666667;Wetter (SW);82.1;no;0.964115607;1.941352601;civil_law;sweden
430;tj-177/07;2;2010; mediaset spa v european commission;1;plaintiff;5.272727273;5.333333333;5.854545455;4.244444444;6.454545455;5.555555556;Jürimäe (EE);78.06;no;-1.592066667;3.5989;socialist;estonia
123;tj-177/04;2;2006; easyjet airline co;0;plaintiff;4.833333333;5.166666667;6.866666667;6.172527473;6.666666667;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
159;tj-176/01;4;2004; ferriere nord spa v commission of the european communities;1;plaintiff;4.566239316;6.404761905;6.711111111;6.542857143;6.888888889;5.857142857;Legal  (FR);70.68;no;15.90978351;9.720350515;civil_law;france
453;tj-175/05;7;2009; akzo nobel nv and others v commission of the european communities;0;plaintiff;5.166666667;5.166666667;7.7;4.85;6;6;Šváby (SK);70.72;no;-8.803269231;6.080423077;socialist;slovakia
458;tj-174/05;7;2009; elf aquitaine sa v commission of the european communities;0;plaintiff;5.166666667;5.166666667;7.7;4.85;6;6;Šváby (SK);70.72;no;-8.803269231;6.080423077;socialist;slovakia
151;tj-171/02;4;2005; regione autonoma della sardegna v commission of the european communities;1;plaintiff;4.566239316;6.404761905;6.711111111;6.542857143;6.888888889;5.857142857;Legal  (FR);70.68;no;15.90978351;9.720350515;civil_law;france
484;tj-170/06;4;2007; alrosa company ltd v commission of the european communities;0;commission;5.611111111;6.404761905;6.542857143;6.542857143;7.428571429;5.857142857;Legal  (FR);70.68;no;15.90978351;9.720350515;civil_law;france
472;tj-17/03;4;2006; schmitz-gotha fahrzeugwerke gmbh v commission of the european communities;1;plaintiff;5.611111111;4.909090909;6.542857143;6.072727273;7.333333333;6.727272727;Lindh (SW);82.1;no;23.786;3.398;civil_law;sweden
124;tj-17/02;2;2005; fred sa v commission of the european communities;1;plaintiff;4.833333333;4.566239316;6.866666667;7.101098901;6.666666667;7.769230769;Meij (NL);73.8;no;9.96528866;2.532268041;civil_law;netherlands
607;tj-169/08;1;2012;dimosia epicheirisi ilektrismou ae (dei) v european commission;0;commission;4.424242424;4.424242424;6.828571429;6.690909091;7.545454545;7.545454545;Kanninen (FI);81.28;no;18.789624;2.255232;civil_law;finland
456;tj-168/05;7;2009; arkema sa v commission of the european communities;0;plaintiff;5.166666667;5.166666667;7.7;4.85;6;6;Šváby (SK);70.72;no;-8.803269231;6.080423077;socialist;slovakia
483;tj-168/01;4;2006; glaxosmithkline services unlimited v commission of the european communities;0;commission;5.611111111;6.404761905;6.542857143;6.542857143;7.333333333;5.857142857;Legal  (FR);70.68;no;15.90978351;9.720350515;civil_law;france
271;tj-167/08;2;2012; microsoft corp;0;commission;5.848484848;3.318390805;5.871794872;7.859770115;6.538461538;6.2;Forwood (UK);83.76;yes;-8.072;3.012;common_law;UK
478;tj-167/04;4;2007; asklepios kliniken gmbh v commission of the european communities;1;plaintiff;5.611111111;5.611111111;6.542857143;5.466666667;8.454545455;8.666666667;Wiszniewska-Balecka (PL);69.56;no;4.31;2.586;socialist;poland
42;tj-166/01;5;2006; lucchini spa v commission of the european communities;1;commission;4.155555556;4.155555556;7.666666667;7.006666667;7.466666667;7.466666667;García-Valdecasas y Fernández (ES);69.22;yes;11.648;5.064;civil_law;spain
359;tj-163/05;4;2010; bundesverband deutscher banken ev v european commission;1;plaintiff;6.333333333;5.888888889;4.7;5.8;7.333333333;8;Czúcz (HU);67.4;no;12.90320202;0.117777778;socialist;hungary
628;tj-162/10;8;2015;niki luftfahrt gmbh v european commission;0;plaintiff;5.166666667;5.166666667;6.583333333;6.2;7.75;7.75;Popescu (RO);66.88;no;-3.340980392;1.984509804;socialist;romania
169;tj-162/06;5;2009; kronoply gmbh & co;1;plaintiff;5.185185185;5.185185185;6.2;6.711111111;8.25;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
460;tj-161/05;7;2009; hoechst gmbh v commission of the european communities;0;commission;5.166666667;5.166666667;7.7;4.85;6;6;Šváby (SK);70.72;no;-8.803269231;6.080423077;socialist;slovakia
64;tj-158/99;1;2004; thermenhotel stoiser franz gesellschaft mbh & co;1;plaintiff;4.836412564;6.404761905;7.566256413;6.542857143;7.823529412;5.857142857;Legal  (FR);70.68;no;15.90978351;9.720350515;civil_law;france
103;tj-158/96;5;1999; acciaierie di bolzano spa v commission of the european communities;1;plaintiff;4.833333333;4.909090909;6.866666667;6.072727273;6.888888889;6.727272727;Lindh (SW);82.1;no;23.786;3.398;civil_law;sweden
112;tj-157/01;2;2004; danske busvognmænd v commission of the european communities;1;commission;4.833333333;4.833333333;7.119891989;6.866666667;6.888888889;6.666666667;Pirrung  (DE);79.34;no;-23.34488856;5.073516129;civil_law;germany
51;tj-156/98;1;2001; rjb mining plc v commission of the european communities;1;commission;3.521984551;3.521984551;7.859771149;8.187878788;6.888888889;7.764705882;Vesterdorf (DK);83.96;no;-29.17268657;3.626268657;civil_law;denmark
301;tj-156/04;3;2009; électricité de france (edf) v european commission;1;commission;4.833333333;5.178571429;6.875;6.875;7.25;6;Frimodt Nielsen (DK);83.96;no;-0.735828571;0.293914286;civil_law;denmark
179;tj-155/06;5;2010; tomra systems asa and others v european commission;0;plaintiff;5.185185185;6.166666667;6.2;3.8;8.25;9.5;Ciuca (RO);66.88;no;-4.406567164;3.064328358;socialist;romania
117;tj-155/04;2;2006; selex sistemi integrati spa v commission of the european communities;0;plaintiff;4.833333333;5.272727273;6.866666667;5.854545455;6.666666667;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
5;tj-154/98;5;2000; asia motor france jean-michel monin automobiles sa and europe auto service sa v commission of the european communities;0;plaintiff;4.155555556;3.181818182;7.666666667;8.672727273;7.466666667;7.909090909;Cooke (IE);80.6;yes;2.009623529;2.548588235;common_law;ireland
602;tj-154/10;6;2012; french republic v european commission;1;plaintiff;4.424242424;3.021604938;6.828571429;8.205962556;7.545454545;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
519;tj-154/09;6;2013; manuli rubber industries spa (mri) v european commission;0;commission;5;5.178571429;6.875;6.875;7.842152632;6;Frimodt Nielsen (DK);83.96;no;-0.735828571;0.293914286;civil_law;denmark
18;tj-153/04;1;2006; ferriere nord spa v commission of the european communities;0;commission;4.155555556;3.181818182;7.933333333;8.672727273;7.466666667;7.909090909;Cooke (IE);80.6;yes;2.009623529;2.548588235;common_law;ireland
20;tj-152/99;5;2002; hijos de andrés sa (hamsa) v commission of the european communities;1;commission;4.155555556;3.181818182;7.666666667;8.672727273;6.888888889;7.909090909;Cooke (IE);80.6;yes;2.009623529;2.548588235;common_law;ireland
487;tj-152/06;1;2009; ndsht nya destination stockholm hotell & teaterpaket ab v commission of the european communities;1;plaintiff;5.611111111;5.611111111;5.871794872;5.466666667;7.142857143;8.666666667;Wiszniewska-Balecka (PL);69.56;no;4.31;2.586;socialist;poland
340;tj-151/11;3;2014; telefónica de sa and telefónica móviles sa v european commission;1;plaintiff;5.888888889;5.888888889;5.8;5.8;8;8;Czúcz (HU);67.4;no;12.90320202;0.117777778;socialist;hungary
255;tj-151/07;8;2011;kone kone gmbh and kone bv v european commission;0;plaintiff;4.88112746;4.881127451;7.386363636;6.577941176;7.428571429;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
283;tj-151/05;3;2009; nederlandse vakbond varkenshouders marius schep and nederlandse bond van handelaren in vee (nbhv) v commission of the european communities;0;plaintiff;4.833333333;4.833333333;6.875;3;7.25;7.25;Cremona (MT);62.8;yes;18.105;2.876;civil_law;malta
39;tj-151/01;1;2007; der grüne punkt - duales system deutschland gmbh v commission of the european communities;0;plaintiff;4.155555556;4.155555556;7.666666667;7.006666667;7.466666667;7.466666667;García-Valdecasas y Fernández (ES);69.22;yes;11.648;5.064;civil_law;spain
631;tj-15/14;8;2016;simet spa v european commission;1;plaintiff;5.166666667;5.166666667;6.583333333;6.2;7.75;7.75;Popescu (RO);66.88;no;-3.340980392;1.984509804;socialist;romania
486;tj-15/02;4;2006; basf ag v commission of the european communities;0;commission;5.611111111;4.967948718;6.542857143;7.182051282;8;8;Mengozzi (IT);66.5;no;-17.23036458;1.426447917;civil_law;italy
137;tj-148/00;5;2003; the panhellenic union of cotton ginners and exporters v commission of the european communities;1;plaintiff;4.967948718;3.181818182;7.182512825;8.672727273;7.466666667;7.909090909;Cooke (IE);80.6;yes;2.009623529;2.548588235;common_law;ireland
524;tj-147/09, 148;1;2013; trelleborg industrie sas (t-147/09) and trelleborg ab (t-148/09) v european commission;0;commission;5;5.178571429;6.875;6.875;7.842152632;6;Frimodt Nielsen (DK);83.96;no;-0.735828571;0.293914286;civil_law;denmark
528;tj-146/09;6;2013; parker itr srl and parker-hannifin corp;0;commission;5;5.178571429;6.875;6.875;7.842152632;6;Frimodt Nielsen (DK);83.96;no;-0.735828571;0.293914286;civil_law;denmark
116;tj-146/03;2;2006; asociación de empresarios de estaciones de servicio de la comunidad autónoma de madrid and federación catalana de estaciones de servicio v commission of the european communities;1;commission;4.833333333;4.566239316;6.866666667;7.101098901;6.666666667;7.769230769;Meij (NL);73.8;no;9.96528866;2.532268041;civil_law;netherlands
436;tj-145/06;2;2009; omya ag v commission of the european communities;0;plaintiff;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
225;tj-144/07, 147, 148, 149, 150, 154;8;2011; thyssenkrupp liften ascenseurs nv thyssenkrupp aufzüge gmbh and thyssenkrupp fahrtreppen gmbh thyssenkrupp ascenseurs luxembourg sàrl thyssenkrupp elevator ag thyssenkrupp ag (t-150/07) and thyssenkrupp liften bv (t-154/07) v european commission;0;commission;4.88112746;4.881127451;7.386363636;6.577941176;7.428571429;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
630;tj-143/12;8;2016;federal republic of germany v european commission;1;commission;5.166666667;4.555555556;6.583333333;6.583333333;7.75;5.666666667;Wetter (SW);82.1;no;0.964115607;1.941352601;civil_law;sweden
267;tj-141/08;8;2010;E.ON Energie AG;0;plaintiff;4.88112746;4.881127451;6.577941176;6.577941176;7.428571429;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
245;tj-141/07, 142, 145, 146;8;2011; general technic-otis sàrl general technic sàrl otis sa and others (t-145/07) and united technologies corporation (t-146/07) v european commission;0;plaintiff;4.88112746;4.881127451;7.386363636;6.577941176;7.428571429;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
60;tj-141/03;3;2005; sa v commission of the european communities;1;plaintiff;4.836412564;5.848484848;5.871794872;5.871794872;7.842152632;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
34;tj-139/98;5;2001; amministrazione autonoma dei monopoli di stato (aams) v commission of the european communities;0;plaintiff;4.155555556;3.181818182;7.666666667;8.672727273;7.466666667;7.909090909;Cooke (IE);80.6;yes;2.009623529;2.548588235;common_law;ireland
612;tj-139/09;6;2012; french republic v european commission;1;plaintiff;4.424242424;5;6.828571429;6.828571429;7.545454545;7.857142857;Soldevila Fragoso (ES);69.22;no;12.391;2.46;civil_law;spain
264;tj-138/07;8;2011;schindler holding ltd and others v european commission;0;plaintiff;4.88112746;4.881127451;7.386363636;6.577941176;7.428571429;7.823529412;Ribeiro (PT);73.3;no;-2.923764706;0.617294118;civil_law;portugal
394;tj-137/10;5;2012; coordination bruxelloise d’institutions sociales et de santé (cbi) v european commission;1;commission;5.166666667;6.444444444;6.172527473;4.533333333;6.928571429;7.333333333;Vadapalas (LT);74.22;no;6.411588235;0.614254902;socialist;lithuania
148;tj-137/02;4;2004; pollmeier malchow gmbh & co;1;plaintiff;4.566239316;4.428571429;6.711111111;6.571428571;6.888888889;7.142857143;Tiili (FI);81.28;no;1.831150943;4.51504717;civil_law;finland
206;tj-136/05;5;2007; earl salvat père & comité interprofessionnel des vins doux naturels et vins de liqueur à appellations contrôlées (civdn) and comité national des interprofessions des vins à appellation d'origine (cniv) v commission of the european communities;1;plaintiff;5.185185185;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
218;tj-135/09;8;2012; nexans france sas and nexans sa v european commission;0;commission;4.88112746;4.424242424;6.69999999;6.690909091;7.545454545;7.545454545;Kanninen (FI);81.28;no;18.789624;2.255232;civil_law;finland
120;tj-135/02;2;2005; greencore group plc v commission of the european communities;0;commission;4.833333333;3.318390805;6.866666667;7.859770115;6.666666667;6.2;Forwood (UK);83.76;yes;-8.072;3.012;common_law;UK
427;tj-133/07;2;2011;mitsubishi electric corp;0;commission;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
450;tj-132/07;2;2011; fuji electric co;0;commission;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
260;tj-13/03;8;2009; nintendo ltd and nintendo of europe gmbh v commission of the european communities;0;commission;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
648;tj-128/11;6;2014; lg display co;0;commission;4.555555556;5.483333333;6.69999999;7.257692308;7.545454545;7.833333333;Berardis (IT);66.5;no;NA;NA;civil_law;italy
215;tj-127/04;8;2009; kme germany kme france sas and kme italy spa v commission of the european communities;0;plaintiff;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
118;tj-126/99;1;2002; graphischer maschinenbau gmbh v commission of the european communities;1;commission;4.833333333;3.318390805;7.182512825;7.859770115;6.888888889;6.2;Forwood (UK);83.76;yes;-8.072;3.012;common_law;UK
147;tj-125/97, 127;1;2000; the coca-cola company and coca-cola enterprises inc;0;plaintiff;4.566239316;5.185185185;6.866666667;6.711111111;7.142857143;6.888888889;Vilaras (EL);61.46;no;13.795;4.592;civil_law;greece
651;tj-125/12;8;2015;viasat broadcasting uk ltd v european commission;1;commission;4.555555556;5.222222222;7.859771149;8.066666667;6.2;8.333333333;Gratsias (EL);61.46;no;20.727;0.696;civil_law;greece
522;tj-125/03, 253/03;1;2007; akzo nobel chemicals ltd and akcros chemicals ltd v commission of the european communities;0;plaintiff;5;4.155555556;6.2;7.006666667;7.99999991;7.466666667;García-Valdecasas y Fernández (ES);69.22;yes;11.648;5.064;civil_law;spain
391;tj-123/09;5;2012; ryanair ltd v european commission;1;plaintiff;5.166666667;5.166666667;6.172527473;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
558;tj-122/14;6;2016;italian republic v european commission;1;commission;5.178571429;5.178571429;6.875;6.875;6.538461538;6;Frimodt Nielsen (DK);83.96;no;-0.735828571;0.293914286;civil_law;denmark
429;tj-122/07, 124/07;2;2011; siemens ag österreich and va tech transmission & distribution gmbh & co;0;commission;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
223;tj-122/04;8;2009; outokumpu oyj and luvata oy v commission of the european communities;0;plaintiff;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
286;tj-120/04;3;2006; peróxidos sa v commission of the european communities;0;plaintiff;4.833333333;4.493177388;7.566256413;7.810526316;7.842152632;7.842105263;Azizi (AT);76.12;no;-10.65414013;0;civil_law;austria
294;tj-12/06;3;2011; deltafina spa v european commission;0;plaintiff;4.833333333;4.833333333;6.875;3;7.25;7.25;Cremona (MT);62.8;yes;18.105;2.876;civil_law;malta
237;tj-12/03;8;2009; itochu corp;0;plaintiff;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
